id,user_id,balance
A01076,U00280,71563.19
A01077,U00289,20968.45
A01078,U00215,82737.75
A01079,U00692,95362.28
A01080,U00853,51977.43
A01081,U00393,85649.25
A01082,U00489,75336.38
A01083,U00893,30750.59
A01084,U00971,51380.01
A01085,U00846,72916.89
A01086,U00355,54761.59
A01087,U00902,63146.97
A01088,U00643,22471.64
A01089,U00352,45810.69
A01090,U00567,17879.57
A01091,U00646,70944.59
A01092,U00874,38630.39
A01093,U00886,82512.01
A01094,U00912,55282.33
A01095,U00021,86698.77
A01096,U00542,59562.96
A01097,U00301,89362.33
A01098,U00868,85696.73
A01099,U00157,8579.27
A01100,U00216,78153.34
A01101,U00505,66463.59
A01102,U00422,82985.5
A01103,U00423,77851.84
A01104,U00686,7417.53
A01105,U00208,61349.15
A01106,U00437,32671.61
A01107,U00128,15216.59
A01108,U00775,55065.24
A01109,U00648,94156.96
A01110,U00307,4930.57
A01111,U00861,64266.41
A01112,U00834,45859.3
A01113,U00562,79698.6
A01114,U00798,30913.37
A01115,U00214,36051.45
A01116,U00101,13061.05
A01117,U00827,96201.47
A01118,U00650,35875.29
A01119,U00418,80469.43
A01120,U00121,6702.64
A01121,U00867,13401.72
A01122,U00986,72683.7
A01123,U00066,33713.6
A01124,U00830,36654.45
A01125,U00424,13834.92
A01126,U00942,12215.31
A01127,U00365,29330.07
A01128,U00433,84347.31
A01129,U00067,92771.37
A01130,U00139,86298.84
A01131,U00881,90154.71
A01132,U00191,31033.64
A01133,U00180,41770.31
A01134,U00433,37796.3
A01135,U00849,54536.73
A01136,U00091,25845.68
A01137,U00124,72957.34
A01138,U00215,38223.53
A01139,U00821,30960.25
A01140,U00924,47651.76
A01141,U00037,18127.15
A01142,U00495,50361.72
A01143,U00794,46401.63
A01144,U00537,43516.39
A01145,U00951,38782.7
A01146,U00563,46546.7
A01147,U00012,89975.41
A01148,U00149,91979.16
A01149,U00618,43439.31
A01150,U00638,30607.69
A01151,U00170,32509.76
A01152,U00666,69061.43
A01153,U00934,92235.32
A01154,U00365,29993.76
A01155,U00416,2062.19
A01156,U00157,6596.36
A01157,U00482,47658.73
A01158,U00147,46541.31
A01159,U00752,82774.14
A01160,U00086,82421.26
A01161,U00607,4374.01
A01162,U00954,58031.46
A01163,U00476,12556.09
A01164,U00667,48015.35
A01165,U00545,67623.91
A01166,U00529,85975.51
A01167,U00814,97173.08
A01168,U00100,33739.26
A01169,U00330,39789.64
A01170,U00367,76204.36
A01171,U00242,93944.53
A01172,U00948,33970.51
A01173,U00022,20614.33
A01174,U00671,70476.78
A01175,U00262,27905.02
A01176,U00930,11904.25
A01177,U00413,84684.39
A01178,U00025,73170.02
A01179,U00884,19655.3
A01180,U00383,95334.83
A01181,U00114,77424.6
A01182,U00935,48503.24
A01183,U00721,74431.74
A01184,U00198,51229.62
A01185,U00169,14597.02
A01186,U00564,68572.6
A01187,U00522,16827.6
A01188,U00151,42621.62
A01189,U00699,51403.11
A01190,U00686,91681.15
A01191,U00358,99516.46
A01192,U00644,54721.78
A01193,U00860,94161.16
A01194,U00174,47291.13
A01195,U00632,31885.74
A01196,U00905,71175.68
A01197,U00507,2186.55
A01198,U00582,98312.24
A01199,U00760,77543.96
A01200,U00502,55496.73
A01201,U00155,95211.11
A01202,U00415,18038.19
A01203,U00911,45764.22
A01204,U00567,48142.94
A01205,U00093,57152.72
A01206,U00065,82395.82
A01207,U00654,78581.11
A01208,U00066,19916.89
A01209,U00760,91899.56
A01210,U00840,53136.46
A01211,U00652,99366.55
A01212,U00734,57633.8
A01213,U00834,57488.23
A01214,U00518,41163.13
A01215,U00109,72988.68
A01216,U00699,72922.46
A01217,U00973,11238.95
A01218,U00921,72780.67
A01219,U00597,68877.63
A01220,U00915,98666.1
A01221,U00218,34216.18
A01222,U00781,12312.04
A01223,U00431,49185.8
A01224,U00498,21074.34
A01225,U00711,97814.49
A01226,U00692,46129.55
A01227,U00469,93323.77
A01228,U00547,68256.94
A01229,U00342,76246.9
A01230,U00274,33299.89
A01231,U00192,98630.83
A01232,U00107,34208.83
A01233,U00550,85403.05
A01234,U00721,63210.48
A01235,U00105,90924.96
A01236,U00926,35466.5
A01237,U00841,92752.0
A01238,U00135,29623.78
A01239,U00564,82153.74
A01240,U00374,43055.79
A01241,U00568,50579.61
A01242,U00951,76673.78
A01243,U00666,37777.56
A01244,U00541,51043.4
A01245,U00022,92242.13
A01246,U00973,14448.01
A01247,U00884,36067.05
A01248,U00248,86204.46
A01249,U00768,42686.82
A01250,U00093,51465.78
A01251,U00603,79068.77
A01252,U00509,48977.98
A01253,U00080,31563.77
A01254,U00003,9142.08
A01255,U00476,7450.65
A01256,U00009,41885.89
A01257,U00246,86002.32
A01258,U00762,8989.74
A01259,U00651,82321.3
A01260,U00767,11750.63
A01261,U00526,79534.85
A01262,U00374,44810.93
A01263,U00767,46059.94
A01264,U00562,25180.66
A01265,U00260,11643.01
A01266,U00764,59197.9
A01267,U00092,46847.24
A01268,U00859,49051.96
A01269,U00883,83302.29
A01270,U00333,38610.07
A01271,U00963,37458.28
A01272,U00589,40225.48
A01273,U00394,28942.73
A01274,U00550,86707.06
A01275,U00831,67540.47
A01276,U00950,62231.43
A01277,U00774,5446.41
A01278,U00371,75259.66
A01279,U00898,28554.04
A01280,U00464,50765.27
A01281,U00761,6904.98
A01282,U00750,67375.37
A01283,U00227,7409.41
A01284,U00773,64685.87
A01285,U00691,78678.35
A01286,U00643,93154.55
A01287,U00472,88665.79
A01288,U00831,35615.03
A01289,U00852,95335.08
A01290,U00328,77913.57
A01291,U00058,86863.94
A01292,U00024,46913.62
A01293,U00499,83222.19
A01294,U00153,36658.84
A01295,U00620,14825.07
A01296,U00114,3083.22
A01297,U00243,76038.55
A01298,U00266,52300.04
A01299,U00191,67189.52
A01300,U00612,49138.9
A01301,U00937,99414.76
A01302,U00466,33417.69
A01303,U00436,56529.67
A01304,U00009,75010.71
A01305,U00520,71352.78
A01306,U00498,96363.34
A01307,U00181,84958.64
A01308,U00370,1886.06
A01309,U00725,88968.41
A01310,U00112,32939.22
A01311,U00473,59331.14
A01312,U00080,56533.91
A01313,U00290,77368.03
A01314,U00324,94662.3
A01315,U00126,37773.21
A01316,U00753,15773.45
A01317,U00075,63658.25
A01318,U00124,88987.48
A01319,U00539,26609.22
A01320,U00222,38478.89
A01321,U00801,61334.57
A01322,U00654,4329.61
A01323,U00585,33287.03
A01324,U00202,34476.96
A01325,U00596,29163.53
A01326,U00005,42394.82
A01327,U00695,34425.37
A01328,U00419,87854.45
A01329,U00109,75408.91
A01330,U00171,77705.87
A01331,U00690,52694.29
A01332,U00765,44732.47
A01333,U00431,95826.03
A01334,U00773,11048.87
A01335,U00230,36429.09
A01336,U00585,46393.24
A01337,U00447,92946.05
A01338,U00428,46531.5
A01339,U00707,27230.37
A01340,U00960,4129.05
A01341,U00064,10180.04
A01342,U00729,87524.04
A01343,U00936,71103.31
A01344,U00645,31881.05
A01345,U00143,33335.79
A01346,U00068,25822.39
A01347,U00782,71999.72
A01348,U00686,55630.11
A01349,U00975,39750.55
A01350,U00486,12478.84
A01351,U00533,41306.04
A01352,U00988,62657.62
A01353,U00183,16295.38
A01354,U00936,78465.02
A01355,U00796,96180.47
A01356,U00036,88762.39
A01357,U00295,11886.06
A01358,U00081,62157.24
A01359,U00352,29588.59
A01360,U00493,29038.65
A01361,U00769,37550.33
A01362,U00132,84992.06
A01363,U00507,40060.81
A01364,U00720,32458.96
A01365,U00186,18972.26
A01366,U00432,59817.54
A01367,U00978,86639.19
A01368,U00487,42409.27
A01369,U00902,47375.81
A01370,U00974,60117.74
A01371,U00113,97592.17
A01372,U00608,81853.09
A01373,U00086,14284.25
A01374,U00121,84620.88
A01375,U00845,30433.13
A01376,U00447,69556.06
A01377,U00408,97612.83
A01378,U00821,68904.84
A01379,U00335,7394.46
A01380,U00821,34431.21
A01381,U00014,93001.24
A01382,U00600,95459.98
A01383,U00961,89189.38
A01384,U00042,80825.4
A01385,U00298,67888.61
A01386,U00873,76484.03
A01387,U00289,51713.34
A01388,U00547,53842.49
A01389,U00984,80588.47
A01390,U00956,58825.42
A01391,U00067,25937.53
A01392,U00497,98700.26
A01393,U00603,84017.19
A01394,U00520,26354.41
A01395,U00414,17223.57
A01396,U00455,67034.6
A01397,U00613,19432.75
A01398,U00484,37768.28
A01399,U00692,33057.13
A01400,U00637,48.89
A01401,U00433,19380.61
A01402,U00754,86016.92
A01403,U00836,59930.12
A01404,U00786,12407.42
A01405,U00187,85279.54
A01406,U00773,26607.48
A01407,U00058,34571.61
A01408,U00408,24251.4
A01409,U00175,67433.82
A01410,U00184,86609.7
A01411,U00005,17360.99
A01412,U00110,59665.78
A01413,U00057,32555.34
A01414,U00306,23816.82
A01415,U00404,9473.21
A01416,U00215,77381.26
A01417,U00357,28001.14
A01418,U00030,47175.81
A01419,U00050,64797.61
A01420,U00699,39580.21
A01421,U00592,4827.66
A01422,U00048,70971.1
A01423,U00362,13409.16
A01424,U00738,13984.21
A01425,U00149,7087.86
A01426,U00388,18515.89
A01427,U00876,32082.42
A01428,U00856,58741.52
A01429,U00436,44840.37
A01430,U00092,25283.33
A01431,U00636,55046.99
A01432,U00619,94196.26
A01433,U00242,20153.84
A01434,U00112,61609.99
A01435,U00868,71261.95
A01436,U00389,19344.93
A01437,U00657,41129.45
A01438,U00960,7975.95
A01439,U00295,52568.24
A01440,U00348,2826.47
A01441,U00088,83031.79
A01442,U00860,57534.38
A01443,U00094,33876.35
A01444,U00531,13248.13
A01445,U00556,44080.28
A01446,U00702,692.18
A01447,U00668,39651.01
A01448,U00144,17451.86
A01449,U00238,50633.16
A01450,U00306,7601.36
A01451,U00520,6110.37
A01452,U00618,50977.3
A01453,U00446,94935.35
A01454,U00619,44995.17
A01455,U00358,49973.6
A01456,U00546,98251.25
A01457,U00395,13908.79
A01458,U00799,25640.22
A01459,U00176,64138.81
A01460,U00737,20749.74
A01461,U00605,74967.14
A01462,U00595,33662.44
A01463,U00429,18592.41
A01464,U00834,23875.29
A01465,U00401,80749.94
A01466,U00896,79492.23
A01467,U00253,50937.83
A01468,U00827,73214.11
A01469,U00877,88328.54
A01470,U00425,44024.11
A01471,U00492,96410.67
A01472,U00147,73410.2
A01473,U00297,24610.73
A01474,U00095,95490.96
A01475,U00213,2443.43
A01476,U00202,88763.57
A01477,U00494,98813.05
A01478,U00546,1587.92
A01479,U00148,37365.87
A01480,U00783,96454.64
A01481,U00776,25497.62
A01482,U00443,67127.13
A01483,U00990,74956.26
A01484,U00524,67398.16
A01485,U00531,18948.95
A01486,U00300,89393.66
A01487,U00138,35883.7
A01488,U00398,30615.63
A01489,U00209,67802.26
A01490,U00384,60990.24
A01491,U00217,26134.67
A01492,U00237,24438.74
A01493,U00374,58021.03
A01494,U00218,62697.49
A01495,U00462,72393.67
A01496,U00250,95402.09
A01497,U00333,60421.11
A01498,U00294,70948.49
A01499,U00454,28535.95
A01500,U00539,23935.65
A01501,U00945,5729.23
A01502,U00289,64457.01
A01503,U00455,41890.22
A01504,U00895,78126.49
A01505,U00697,16485.0
A01506,U00960,43695.44
A01507,U00129,42434.91
A01508,U00044,62543.22
A01509,U00853,726.96
A01510,U00580,36473.44
A01511,U00541,88169.96
A01512,U00417,47113.51
A01513,U00196,60795.95
A01514,U00550,1373.8
A01515,U00226,32573.38
A01516,U00214,46634.18
A01517,U00401,42621.82
A01518,U00950,75812.04
A01519,U00512,46727.78
A01520,U00020,70337.45
A01521,U00315,11728.98
A01522,U00124,66480.73
A01523,U00776,43127.54
A01524,U00307,43650.92
A01525,U00273,9970.16
A01526,U00096,53227.68
A01527,U00465,52577.96
A01528,U00292,69433.93
A01529,U00843,22142.64
A01530,U00412,70725.23
A01531,U00376,52510.3
A01532,U00512,73417.85
A01533,U00270,34981.93
A01534,U00342,77996.86
A01535,U00070,97469.58
A01536,U00331,51344.92
A01537,U00333,94017.12
A01538,U00693,58492.25
A01539,U00792,94760.76
A01540,U00942,65493.29
A01541,U00135,86397.38
A01542,U00128,87983.81
A01543,U00628,56261.74
A01544,U00095,68737.01
A01545,U00595,76854.24
A01546,U00414,99895.92
A01547,U00766,96774.72
A01548,U00085,62989.9
A01549,U00072,20625.44
A01550,U00548,33083.76
A01551,U00104,37566.21
A01552,U00549,96167.22
A01553,U00136,54273.76
A01554,U00472,15364.13
A01555,U00247,1343.58
A01556,U00283,78007.37
A01557,U00897,8162.43
A01558,U00236,42721.4
A01559,U00442,75093.74
A01560,U00873,94096.31
A01561,U00918,81119.24
A01562,U00727,92532.49
A01563,U00215,37404.01
A01564,U00992,41548.06
A01565,U00059,55714.22
A01566,U00303,1241.4
A01567,U00700,51360.82
A01568,U00377,56437.45
A01569,U00722,81113.88
A01570,U00658,30950.07
A01571,U00806,71971.76
A01572,U00004,18196.01
A01573,U00560,66970.5
A01574,U00462,66762.18
A01575,U00661,43033.75
A01576,U00283,88172.18
A01577,U00565,69537.08
A01578,U00484,98442.06
A01579,U00128,72824.38
A01580,U00828,82283.85
A01581,U00519,59400.04
A01582,U00508,61306.31
A01583,U00795,87949.07
A01584,U00289,85257.18
A01585,U00220,12952.86
A01586,U00682,11135.82
A01587,U00611,77580.97
A01588,U00697,54105.8
A01589,U00156,65750.88
A01590,U00566,43426.08
A01591,U00592,13380.14
A01592,U00538,88107.95
A01593,U00481,59872.51
A01594,U00774,21149.34
A01595,U00386,57515.48
A01596,U00853,89752.61
A01597,U00929,17349.29
A01598,U00709,22423.14
A01599,U00899,26877.86
A01600,U00524,94897.64
A01601,U00311,62871.27
A01602,U00046,11709.27
A01603,U00867,58926.68
A01604,U00143,15532.1
A01605,U00287,95319.9
A01606,U00940,46897.86
A01607,U00461,49174.55
A01608,U00700,75721.25
A01609,U00943,90873.51
A01610,U00205,9427.23
A01611,U00446,94945.54
A01612,U00039,9394.6
A01613,U00035,97516.72
A01614,U00058,36904.54
A01615,U00507,87668.14
A01616,U00084,47758.2
A01617,U00960,89916.76
A01618,U00948,56054.61
A01619,U00732,1838.35
A01620,U00329,40245.9
A01621,U00544,47581.29
A01622,U00539,64660.79
A01623,U00540,54017.37
A01624,U00563,11095.39
A01625,U00549,12591.02
A01626,U00683,19884.05
A01627,U00807,3863.52
A01628,U00402,22820.57
A01629,U00905,54814.31
A01630,U00561,788.07
A01631,U00686,99489.36
A01632,U00817,80487.65
A01633,U00233,18958.49
A01634,U00474,26442.04
A01635,U00579,93309.57
A01636,U00995,56587.07
A01637,U00551,84494.43
A01638,U00618,71629.9
A01639,U00048,67571.6
A01640,U00980,16439.19
A01641,U00794,31772.04
A01642,U00822,2596.18
A01643,U00129,63788.99
A01644,U00644,71502.66
A01645,U00548,72458.44
A01646,U00048,20680.77
A01647,U00468,60110.69
A01648,U00848,77072.97
A01649,U00077,86215.19
A01650,U00653,96932.04
A01651,U00748,59498.78
A01652,U00917,41354.45
A01653,U00636,71829.53
A01654,U00792,66457.71
A01655,U00042,63612.05
A01656,U00591,52246.73
A01657,U00469,59191.2
A01658,U00345,8000.02
A01659,U00202,5385.58
A01660,U00636,87398.87
A01661,U00697,62772.56
A01662,U00501,11281.22
A01663,U00030,9439.1
A01664,U00852,88846.63
A01665,U00663,91164.54
A01666,U00652,93769.14
A01667,U00156,86877.41
A01668,U00491,84830.4
A01669,U00125,81451.95
A01670,U00852,48499.31
A01671,U00478,44254.72
A01672,U00267,28815.89
A01673,U00146,36564.1
A01674,U00034,23114.43
A01675,U00926,37398.03
A01676,U00499,70241.61
A01677,U00684,6200.62
A01678,U00286,54363.66
A01679,U00661,66310.81
A01680,U00418,63450.67
A01681,U00751,35060.53
A01682,U00365,92844.88
A01683,U00206,89172.42
A01684,U00884,45670.7
A01685,U00976,33067.59
A01686,U00981,72110.03
A01687,U00044,15830.52
A01688,U00412,29160.58
A01689,U00090,94797.62
A01690,U00038,11298.71
A01691,U00419,62956.48
A01692,U00575,22403.79
A01693,U00739,47259.76
A01694,U00815,77294.78
A01695,U00794,33668.3
A01696,U00689,92621.87
A01697,U00191,19830.42
A01698,U00344,73578.57
A01699,U00563,28015.43
A01700,U00549,29990.47
A01701,U00898,76544.03
A01702,U00955,28445.64
A01703,U00047,37727.37
A01704,U00803,78316.82
A01705,U00932,3720.59
A01706,U00206,3554.6
A01707,U00361,25880.58
A01708,U00970,79448.43
A01709,U00030,81742.91
A01710,U00711,21866.87
A01711,U00395,72675.41
A01712,U00037,80733.4
A01713,U00822,35872.7
A01714,U00026,49993.05
A01715,U00413,70780.65
A01716,U00177,36642.37
A01717,U00159,85378.6
A01718,U00097,44210.07
A01719,U00207,42472.2
A01720,U00016,64595.12
A01721,U00222,74788.32
A01722,U00912,15601.89
A01723,U00248,29734.72
A01724,U00994,43240.31
A01725,U00079,25666.34
A01726,U00115,41902.82
A01727,U00788,56434.61
A01728,U00546,10879.33
A01729,U00711,55654.97
A01730,U00021,40260.15
A01731,U00485,58996.94
A01732,U00149,90667.28
A01733,U00379,78861.27
A01734,U00008,78498.22
A01735,U00782,75112.18
A01736,U00232,58803.22
A01737,U00715,2100.74
A01738,U00230,67943.79
A01739,U00630,24535.73
A01740,U00346,81967.77
A01741,U00930,60441.43
A01742,U00172,6559.18
A01743,U00240,19120.99
A01744,U00608,57425.88
A01745,U00402,6974.09
A01746,U00363,26865.28
A01747,U00981,96842.59
A01748,U00094,57874.92
A01749,U00410,97726.06
A01750,U00494,91945.89
A01751,U00434,74547.46
A01752,U00540,62154.99
A01753,U00156,96118.57
A01754,U00371,64056.63
A01755,U00796,11880.11
A01756,U00516,83149.64
A01757,U00504,83651.21
A01758,U00402,24687.98
A01759,U00577,71075.22
A01760,U00618,12970.28
A01761,U00071,41778.99
A01762,U00563,13413.91
A01763,U00597,25836.94
A01764,U00588,27926.76
A01765,U00053,7955.44
A01766,U00025,54807.02
A01767,U00913,89421.59
A01768,U00544,69992.46
A01769,U00713,89015.64
A01770,U00580,36768.83
A01771,U00523,55072.04
A01772,U00774,25920.73
A01773,U00131,7356.66
A01774,U00504,11684.64
A01775,U00749,50449.61
A01776,U00191,91333.98
A01777,U00685,82495.67
A01778,U00341,41100.24
A01779,U00891,74509.34
A01780,U00470,98197.2
A01781,U00158,12127.93
A01782,U00124,55240.49
A01783,U00594,1274.18
A01784,U00518,89175.0
A01785,U00155,93558.63
A01786,U00774,81597.83
A01787,U00384,18856.82
A01788,U00735,18308.71
A01789,U00767,61018.89
A01790,U00944,37531.4
A01791,U00019,55314.8
A01792,U00156,96941.76
A01793,U00993,16534.37
A01794,U00055,65339.25
A01795,U00028,63369.45
A01796,U00847,95052.97
A01797,U00801,70348.58
A01798,U00383,94422.13
A01799,U00289,96914.72
A01800,U00215,39982.07
A01801,U00272,12339.52
A01802,U00121,92633.41
A01803,U00682,85380.77
A01804,U00798,30375.49
A01805,U00137,45226.34
A01806,U00121,30585.63
A01807,U00711,11579.48
A01808,U00452,57620.09
A01809,U00904,36450.38
A01810,U00552,37988.56
A01811,U00885,98939.23
A01812,U00226,11189.43
A01813,U00415,67622.15
A01814,U00261,83436.52
A01815,U00053,24823.05
A01816,U00299,63535.59
A01817,U00025,33470.53
A01818,U00499,67750.73
A01819,U00981,6363.69
A01820,U00095,38654.33
A01821,U00572,85258.79
A01822,U00661,70387.04
A01823,U00017,16210.43
A01824,U00392,43428.52
A01825,U00754,95311.75
A01826,U00554,39557.07
A01827,U00771,56220.17
A01828,U00981,87609.45
A01829,U00677,33665.42
A01830,U00215,53683.01
A01831,U00200,52846.68
A01832,U00865,22095.51
A01833,U00816,48149.62
A01834,U00385,58406.73
A01835,U00073,39542.4
A01836,U00885,34130.11
A01837,U00487,27586.1
A01838,U00701,21589.39
A01839,U00603,99647.66
A01840,U00350,16981.16
A01841,U00373,61356.79
A01842,U00973,53065.29
A01843,U00788,37288.19
A01844,U00390,74765.3
A01845,U00098,28711.67
A01846,U00289,53577.87
A01847,U00699,39373.34
A01848,U00047,62436.69
A01849,U00242,97902.03
A01850,U00158,62311.68
A01851,U00520,9788.18
A01852,U00227,15793.35
A01853,U00586,316.94
A01854,U00088,61004.79
A01855,U00754,69802.74
A01856,U00709,15401.66
A01857,U00926,79243.36
A01858,U00053,21852.79
A01859,U00559,91098.04
A01860,U00512,3997.42
A01861,U00161,47244.29
A01862,U00994,97969.26
A01863,U00297,10253.21
A01864,U00257,82681.37
A01865,U00813,84056.8
A01866,U00532,44251.69
A01867,U00997,92278.29
A01868,U00742,20796.65
A01869,U00544,29743.88
A01870,U00986,68119.52
A01871,U00368,66151.5
A01872,U00966,44975.74
A01873,U00794,83704.21
A01874,U00983,29024.94
A01875,U00004,23929.95
A01876,U00860,52671.54
A01877,U00514,76990.71
A01878,U00607,40222.35
A01879,U00880,9569.62
A01880,U00907,25602.91
A01881,U00180,83147.59
A01882,U00187,20143.36
A01883,U00870,48098.46
A01884,U00089,99092.37
A01885,U00386,23200.38
A01886,U00133,46792.39
A01887,U00346,38206.91
A01888,U00186,77369.17
A01889,U00391,82184.98
A01890,U00372,46493.69
A01891,U00346,89359.97
A01892,U00851,60531.1
A01893,U00923,87107.89
A01894,U00690,7914.73
A01895,U00375,17562.31
A01896,U00338,20.6
A01897,U00943,98240.38
A01898,U00605,61785.88
A01899,U00872,58596.09
A01900,U00508,47996.91
A01901,U00435,34591.9
A01902,U00769,30271.01
A01903,U00767,12497.34
A01904,U00640,94407.63
A01905,U00940,22690.95
A01906,U00843,92597.6
A01907,U00824,59528.53
A01908,U00990,3557.47
A01909,U00726,71521.97
A01910,U00002,61220.82
A01911,U00150,25381.7
A01912,U00498,24965.87
A01913,U00672,60733.16
A01914,U00880,32557.67
A01915,U00362,73794.94
A01916,U00364,2709.46
A01917,U00781,67120.64
A01918,U00867,74573.73
A01919,U00137,29955.66
A01920,U00302,32626.83
A01921,U00237,81715.95
A01922,U00118,60219.63
A01923,U00438,99074.79
A01924,U00195,3217.3
A01925,U00909,41804.57
A01926,U00353,27374.08
A01927,U00684,10023.2
A01928,U00045,96948.15
A01929,U00763,69927.05
A01930,U00155,33578.16
A01931,U00653,8573.7
A01932,U00835,82504.14
A01933,U00351,76876.22
A01934,U00288,58920.31
A01935,U00050,55731.8
A01936,U00528,20896.01
A01937,U00400,69251.65
A01938,U00241,73484.58
A01939,U00480,21903.47
A01940,U00907,91462.13
A01941,U00620,87375.97
A01942,U00203,37855.35
A01943,U00251,53196.98
A01944,U00856,43750.25
A01945,U00393,12105.15
A01946,U00950,1307.07
A01947,U00479,68520.63
A01948,U00978,49101.16
A01949,U00051,88757.11
A01950,U00604,62905.15
A01951,U00385,83000.73
A01952,U00140,75641.58
A01953,U00644,87278.23
A01954,U00360,54981.29
A01955,U00457,66795.52
A01956,U00952,51518.07
A01957,U00343,26768.18
A01958,U00176,81377.56
A01959,U00224,1111.9
A01960,U00817,76663.34
A01961,U00494,90051.21
A01962,U00342,65599.33
A01963,U00760,9887.86
A01964,U00875,91932.99
A01965,U00525,47304.44
A01966,U00397,60460.36
A01967,U00206,40868.77
A01968,U00896,44506.81
A01969,U00082,25410.59
A01970,U00389,73223.45
A01971,U00272,10768.36
A01972,U00490,46253.28
A01973,U00516,99941.05
A01974,U00641,84941.07
A01975,U00132,50417.68
A01976,U00844,21582.45
A01977,U00191,75057.22
A01978,U00878,59894.33
A01979,U00206,28208.83
A01980,U00151,29975.85
A01981,U00391,88412.52
A01982,U00288,7187.72
A01983,U00323,83613.88
A01984,U00705,99528.91
A01985,U00974,99133.75
A01986,U00890,74311.39
A01987,U00887,83200.99
A01988,U00364,24657.04
A01989,U00242,4475.62
A01990,U00305,90614.23
A01991,U00583,13627.53
A01992,U00112,17805.12
A01993,U00966,81487.76
A01994,U00148,45816.33
A01995,U00668,99824.27
A01996,U00085,57777.79
A01997,U00335,6784.72
A01998,U00457,93198.86
A01999,U00507,38747.9
