id,user_id,merchant_id,device_id,ip_id,amount,timestamp,status
T0000892,U00777,M00039,D00174,IP00028,15338.41,2024-07-21T20:39:26.915490,Approved
T0000893,U00997,M00024,D00384,IP00162,9972.9,2023-12-15T20:39:26.915498,Flagged
T0000894,U00950,M00028,D00273,IP00389,18060.7,2024-05-07T20:39:26.915507,Approved
T0000895,U00264,M00022,D00360,IP00834,14590.48,2024-03-24T20:39:26.915515,Approved
T0000896,U00975,M00059,D00260,IP00541,15200.54,2024-08-03T20:39:26.915522,Approved
T0000897,U00482,M00003,D00034,IP00171,12454.42,2023-11-02T20:39:26.915530,Approved
T0000898,U00224,M00081,D00377,IP00706,6241.39,2023-11-12T20:39:26.915537,Approved
T0000899,U00983,M00036,D00005,IP00018,19902.58,2024-03-29T20:39:26.915546,Approved
T0000900,U00641,M00087,D00429,IP00003,10296.74,2024-03-05T20:39:26.915555,Approved
T0000901,U00850,M00056,D00137,IP00212,12196.36,2023-11-28T20:39:26.915566,Approved
T0000902,U00717,M00029,D00143,IP00670,19649.47,2024-02-17T20:39:26.915573,Approved
T0000903,U00030,M00065,D00247,IP00737,17237.93,2024-05-22T20:39:26.915581,Approved
T0000904,U00034,M00071,D00001,IP00864,8482.89,2024-08-01T20:39:26.915588,Flagged
T0000905,U00412,M00054,D00308,IP00630,13612.37,2023-12-12T20:39:26.915596,Declined
T0000906,U00781,M00058,D00431,IP00938,8801.9,2023-11-14T20:39:26.915603,Declined
T0000907,U00384,M00089,D00194,IP00743,14015.64,2024-02-08T20:39:26.915610,Approved
T0000908,U00837,M00071,D00092,IP00660,9339.86,2024-04-26T20:39:26.915618,Approved
T0000909,U00570,M00090,D00431,IP00534,5195.5,2024-09-27T20:39:26.915625,Approved
T0000910,U00257,M00084,D00199,IP00348,3497.14,2024-03-07T20:39:26.915635,Approved
T0000911,U00057,M00098,D00230,IP00757,18377.9,2023-11-14T20:39:26.915643,Approved
T0000912,U00116,M00044,D00223,IP00613,18070.69,2024-07-14T20:39:26.915650,Approved
T0000913,U00736,M00089,D00362,IP00978,5234.13,2024-06-03T20:39:26.915660,Approved
T0000914,U00630,M00078,D00328,IP00455,10967.48,2024-05-29T20:39:26.915670,Approved
T0000915,U00023,M00050,D00086,IP00543,7870.93,2024-08-22T20:39:26.915677,Approved
T0000916,U00954,M00035,D00078,IP00028,7488.46,2024-06-09T20:39:26.915685,Approved
T0000917,U00227,M00069,D00321,IP00616,11313.94,2023-10-11T20:39:26.915693,Approved
T0000918,U00858,M00063,D00249,IP00732,5282.19,2024-04-13T20:39:26.915700,Approved
T0000919,U00936,M00097,D00397,IP00944,6796.11,2024-03-01T20:39:26.915708,Approved
T0000920,U00139,M00056,D00110,IP00831,3792.05,2024-01-19T20:39:26.915715,Approved
T0000921,U00814,M00027,D00016,IP00676,1858.5,2024-01-06T20:39:26.915724,Approved
T0000922,U00294,M00073,D00241,IP00284,6847.1,2024-06-19T20:39:26.915732,Approved
T0000923,U00139,M00003,D00138,IP00807,7538.79,2023-12-18T20:39:26.915739,Approved
T0000924,U00525,M00076,D00489,IP00839,11056.36,2024-03-20T20:39:26.915746,Approved
T0000925,U00321,M00058,D00116,IP00397,7087.91,2024-06-21T20:39:26.915754,Approved
T0000926,U00644,M00041,D00109,IP00792,12292.68,2024-05-02T20:39:26.915761,Approved
T0000927,U00722,M00040,D00357,IP00888,19167.27,2024-07-16T20:39:26.915770,Approved
T0000928,U00272,M00035,D00028,IP00437,12469.36,2024-07-14T20:39:26.915777,Approved
T0000929,U00186,M00045,D00191,IP00133,7890.36,2024-04-09T20:39:26.915785,Approved
T0000930,U00726,M00029,D00289,IP00894,1728.77,2024-03-28T20:39:26.915792,Declined
T0000931,U00283,M00064,D00040,IP00910,15081.27,2024-03-31T20:39:26.915801,Approved
T0000932,U00098,M00047,D00155,IP00454,17706.27,2024-02-19T20:39:26.915809,Approved
T0000933,U00121,M00039,D00372,IP00919,16468.29,2023-10-15T20:39:26.915818,Approved
T0000934,U00180,M00030,D00030,IP00221,8315.42,2024-05-03T20:39:26.915826,Declined
T0000935,U00052,M00008,D00474,IP00661,18706.2,2023-10-24T20:39:26.915833,Approved
T0000936,U00802,M00013,D00293,IP00757,18079.29,2024-03-11T20:39:26.915841,Approved
T0000937,U00109,M00093,D00150,IP00164,9011.28,2024-05-24T20:39:26.915848,Approved
T0000938,U00633,M00098,D00184,IP00374,19449.07,2023-11-30T20:39:26.915855,Approved
T0000939,U00307,M00026,D00308,IP00918,5866.09,2024-06-21T20:39:26.915863,Approved
T0000940,U00639,M00072,D00111,IP00361,12919.79,2024-06-07T20:39:26.915870,Approved
T0000941,U00958,M00024,D00080,IP00875,1219.94,2024-05-21T20:39:26.915878,Approved
T0000942,U00417,M00014,D00185,IP00201,15232.8,2024-07-18T20:39:26.915887,Declined
T0000943,U00282,M00029,D00154,IP00051,2148.92,2023-12-14T20:39:26.915894,Approved
T0000944,U00016,M00063,D00055,IP00943,19701.16,2024-07-07T20:39:26.915902,Approved
T0000945,U00379,M00005,D00469,IP00920,6823.35,2024-07-17T20:39:26.915909,Approved
T0000946,U00564,M00035,D00163,IP00787,1817.12,2024-08-29T20:39:26.915916,Approved
T0000947,U00896,M00006,D00233,IP00710,665.76,2024-05-22T20:39:26.915924,Approved
T0000948,U00409,M00077,D00470,IP00060,1279.19,2024-07-11T20:39:26.915931,Approved
T0000949,U00283,M00096,D00166,IP00167,19369.78,2024-02-20T20:39:26.915938,Approved
T0000950,U00216,M00025,D00440,IP00163,18092.6,2024-06-26T20:39:26.915945,Declined
T0000951,U00547,M00002,D00390,IP00714,14328.79,2024-08-20T20:39:26.915955,Approved
T0000952,U00155,M00049,D00451,IP00693,14263.14,2024-08-24T20:39:26.915962,Approved
T0000953,U00239,M00057,D00090,IP00478,3854.73,2024-03-29T20:39:26.915974,Approved
T0000954,U00394,M00089,D00279,IP00854,16065.44,2024-03-03T20:39:26.915981,Approved
T0000955,U00974,M00045,D00013,IP00350,10326.67,2024-03-01T20:39:26.915989,Declined
T0000956,U00567,M00047,D00020,IP00239,14629.16,2024-01-31T20:39:26.915996,Approved
T0000957,U00580,M00070,D00328,IP00405,3708.76,2023-12-31T20:39:26.916003,Approved
T0000958,U00983,M00000,D00050,IP00264,13537.04,2024-08-20T20:39:26.916011,Approved
T0000959,U00847,M00069,D00335,IP00573,2522.27,2024-01-31T20:39:26.916018,Approved
T0000960,U00717,M00010,D00224,IP00509,604.88,2023-10-22T20:39:26.916025,Approved
T0000961,U00622,M00019,D00034,IP00323,19486.64,2024-09-01T20:39:26.916033,Approved
T0000962,U00096,M00090,D00231,IP00756,16972.22,2024-03-21T20:39:26.916040,Approved
T0000963,U00297,M00009,D00009,IP00569,18925.11,2024-05-18T20:39:26.916049,Approved
T0000964,U00007,M00073,D00449,IP00253,12421.79,2024-03-18T20:39:26.916057,Approved
T0000965,U00107,M00067,D00335,IP00868,15558.82,2024-03-08T20:39:26.916064,Approved
T0000966,U00739,M00050,D00310,IP00582,18142.27,2024-06-27T20:39:26.916072,Approved
T0000967,U00727,M00006,D00453,IP00693,3216.89,2024-01-05T20:39:26.916079,Approved
T0000968,U00576,M00072,D00240,IP00682,9404.18,2023-11-16T20:39:26.916086,Approved
T0000969,U00503,M00016,D00448,IP00544,10394.55,2024-06-06T20:39:26.916093,Declined
T0000970,U00440,M00049,D00289,IP00536,5104.31,2024-07-18T20:39:26.916101,Approved
T0000971,U00566,M00096,D00105,IP00939,19939.89,2024-06-14T20:39:26.916108,Declined
T0000972,U00183,M00098,D00449,IP00574,11706.7,2024-04-09T20:39:26.916117,Approved
T0000973,U00059,M00058,D00380,IP00832,12500.86,2024-09-17T20:39:26.916125,Declined
T0000974,U00164,M00075,D00058,IP00013,17497.64,2023-11-07T20:39:26.916134,Approved
T0000975,U00212,M00019,D00492,IP00080,11162.68,2023-10-29T20:39:26.916142,Approved
T0000976,U00106,M00094,D00418,IP00212,1743.19,2024-03-04T20:39:26.916150,Declined
T0000977,U00884,M00063,D00290,IP00715,8836.84,2024-05-19T20:39:26.916157,Approved
T0000978,U00754,M00043,D00363,IP00537,11330.91,2023-11-22T20:39:26.916164,Approved
T0000979,U00938,M00014,D00472,IP00407,11260.33,2024-03-05T20:39:26.916172,Approved
T0000980,U00062,M00046,D00170,IP00643,10102.49,2024-09-20T20:39:26.916179,Approved
T0000981,U00030,M00004,D00000,IP00211,15752.63,2023-10-18T20:39:26.916186,Declined
T0000982,U00628,M00080,D00117,IP00428,286.75,2024-03-11T20:39:26.916194,Declined
T0000983,U00312,M00078,D00371,IP00305,19533.92,2024-03-22T20:39:26.916201,Approved
T0000984,U00531,M00042,D00215,IP00142,19788.79,2024-01-14T20:39:26.916210,Approved
T0000985,U00760,M00061,D00343,IP00683,16314.72,2023-12-04T20:39:26.916218,Approved
T0000986,U00325,M00034,D00480,IP00853,19538.94,2024-02-25T20:39:26.916226,Flagged
T0000987,U00542,M00000,D00196,IP00791,12011.01,2024-06-28T20:39:26.916233,Flagged
T0000988,U00222,M00004,D00330,IP00811,8343.8,2024-03-06T20:39:26.916240,Approved
T0000989,U00788,M00088,D00422,IP00419,3048.49,2024-02-29T20:39:26.916248,Approved
T0000990,U00187,M00063,D00115,IP00578,18493.63,2023-12-30T20:39:26.916255,Approved
T0000991,U00970,M00083,D00420,IP00360,3069.08,2023-10-18T20:39:26.916262,Approved
T0000992,U00929,M00048,D00288,IP00390,2965.93,2024-09-09T20:39:26.916272,Approved
T0000993,U00487,M00037,D00020,IP00999,13261.31,2024-05-14T20:39:26.916279,Approved
T0000994,U00628,M00044,D00267,IP00439,684.77,2024-01-01T20:39:26.916286,Approved
T0000995,U00866,M00066,D00333,IP00734,5467.79,2023-11-15T20:39:26.916296,Approved
T0000996,U00462,M00036,D00143,IP00585,18068.47,2023-12-16T20:39:26.916303,Declined
T0000997,U00379,M00034,D00110,IP00042,5597.36,2024-09-16T20:39:26.916337,Approved
T0000998,U00858,M00071,D00266,IP00481,13764.27,2024-06-23T20:39:26.916345,Flagged
T0000999,U00894,M00057,D00456,IP00286,18094.08,2024-02-23T20:39:26.916353,Flagged
T0001000,U00693,M00055,D00368,IP00434,1995.17,2024-02-19T20:39:26.916361,Approved
T0001001,U00579,M00044,D00210,IP00610,2485.18,2024-07-17T20:39:26.916368,Approved
T0001002,U00124,M00035,D00007,IP00030,15215.51,2024-05-30T20:39:26.916377,Approved
T0001003,U00160,M00007,D00075,IP00378,1448.43,2024-09-01T20:39:26.916385,Approved
T0001004,U00176,M00092,D00169,IP00898,1348.51,2024-07-24T20:39:26.916392,Approved
T0001005,U00679,M00010,D00084,IP00876,9172.68,2024-03-18T20:39:26.916399,Declined
T0001006,U00612,M00074,D00269,IP00838,16612.3,2024-08-26T20:39:26.916408,Approved
T0001007,U00713,M00092,D00230,IP00461,3833.16,2023-12-18T20:39:26.916416,Flagged
T0001008,U00298,M00002,D00123,IP00867,4705.32,2024-03-25T20:39:26.916423,Approved
T0001009,U00264,M00064,D00277,IP00995,9692.16,2024-06-18T20:39:26.916430,Approved
T0001010,U00481,M00089,D00289,IP00516,16548.09,2024-08-24T20:39:26.916438,Approved
T0001011,U00785,M00098,D00335,IP00822,9955.71,2023-10-22T20:39:26.916447,Approved
T0001012,U00328,M00092,D00476,IP00306,3960.54,2024-05-11T20:39:26.916454,Approved
T0001013,U00953,M00012,D00278,IP00974,9125.07,2024-05-07T20:39:26.916462,Declined
T0001014,U00076,M00041,D00129,IP00537,11205.99,2024-08-17T20:39:26.916469,Declined
T0001015,U00393,M00023,D00083,IP00875,14816.21,2024-03-19T20:39:26.916476,Approved
T0001016,U00023,M00010,D00233,IP00209,18468.83,2023-12-20T20:39:26.916486,Approved
T0001017,U00628,M00017,D00343,IP00988,17710.79,2024-02-01T20:39:26.916493,Approved
T0001018,U00637,M00096,D00441,IP00246,1490.04,2023-11-30T20:39:26.916501,Flagged
T0001019,U00214,M00064,D00191,IP00162,771.94,2024-01-16T20:39:26.916508,Approved
T0001020,U00903,M00066,D00431,IP00813,12644.62,2024-09-17T20:39:26.916516,Approved
T0001021,U00872,M00020,D00256,IP00105,6809.51,2023-10-10T20:39:26.916524,Approved
T0001022,U00538,M00097,D00362,IP00183,15543.67,2023-11-30T20:39:26.916532,Approved
T0001023,U00073,M00095,D00096,IP00230,2544.01,2023-11-12T20:39:26.916539,Approved
T0001024,U00269,M00023,D00351,IP00074,839.31,2024-02-24T20:39:26.916547,Approved
T0001025,U00040,M00015,D00041,IP00657,13025.12,2024-07-21T20:39:26.916554,Declined
T0001026,U00654,M00005,D00034,IP00812,8225.59,2024-08-19T20:39:26.916562,Declined
T0001027,U00294,M00006,D00251,IP00630,4001.04,2024-06-14T20:39:26.916571,Approved
T0001028,U00438,M00073,D00191,IP00400,16244.86,2024-08-02T20:39:26.916578,Flagged
T0001029,U00693,M00039,D00208,IP00468,2405.93,2023-10-05T20:39:26.916585,Approved
T0001030,U00433,M00086,D00277,IP00669,12775.18,2023-11-29T20:39:26.916593,Approved
T0001031,U00879,M00073,D00161,IP00119,6918.31,2024-08-23T20:39:26.916602,Approved
T0001032,U00313,M00058,D00054,IP00882,17997.99,2023-10-20T20:39:26.916610,Approved
T0001033,U00822,M00098,D00403,IP00085,19233.17,2024-07-14T20:39:26.916617,Approved
T0001034,U00300,M00080,D00152,IP00503,7690.29,2024-06-21T20:39:26.916625,Approved
T0001035,U00767,M00075,D00353,IP00391,1845.24,2024-09-14T20:39:26.916632,Approved
T0001036,U00391,M00017,D00017,IP00056,63.67,2024-03-08T20:39:26.916639,Approved
T0001037,U00595,M00049,D00296,IP00179,1902.77,2024-09-18T20:39:26.916647,Approved
T0001038,U00159,M00001,D00274,IP00002,7703.35,2023-12-24T20:39:26.916656,Approved
T0001039,U00299,M00064,D00309,IP00797,11853.66,2023-11-17T20:39:26.916665,Approved
T0001040,U00913,M00082,D00201,IP00149,10449.3,2023-12-03T20:39:26.916674,Approved
T0001041,U00588,M00004,D00264,IP00143,15803.66,2024-01-11T20:39:26.916681,Approved
T0001042,U00593,M00026,D00490,IP00821,8087.6,2024-06-22T20:39:26.916689,Approved
T0001043,U00678,M00067,D00464,IP00535,16421.89,2024-01-03T20:39:26.916696,Declined
T0001044,U00205,M00078,D00047,IP00530,7742.77,2024-03-30T20:39:26.916703,Approved
T0001045,U00861,M00069,D00393,IP00413,6505.0,2024-03-21T20:39:26.916711,Approved
T0001046,U00363,M00068,D00492,IP00755,640.47,2024-08-25T20:39:26.916718,Approved
T0001047,U00988,M00059,D00314,IP00483,16665.07,2024-06-27T20:39:26.916725,Approved
T0001048,U00615,M00027,D00096,IP00164,18100.91,2023-12-16T20:39:26.916735,Approved
T0001049,U00826,M00091,D00459,IP00163,13656.27,2023-10-18T20:39:26.916742,Approved
T0001050,U00652,M00049,D00148,IP00739,5148.17,2024-06-26T20:39:26.916751,Approved
T0001051,U00644,M00057,D00300,IP00775,14339.22,2024-06-12T20:39:26.916759,Approved
T0001052,U00804,M00097,D00320,IP00654,16430.79,2023-12-30T20:39:26.916767,Flagged
T0001053,U00751,M00096,D00381,IP00849,1790.75,2023-11-03T20:39:26.916776,Flagged
T0001054,U00818,M00051,D00055,IP00618,19730.78,2024-05-28T20:39:26.916783,Approved
T0001055,U00866,M00026,D00430,IP00768,8063.09,2023-12-30T20:39:26.916791,Approved
T0001056,U00238,M00074,D00490,IP00045,12700.3,2024-04-22T20:39:26.916798,Approved
T0001057,U00095,M00015,D00202,IP00395,11373.65,2024-05-28T20:39:26.916805,Approved
T0001058,U00570,M00076,D00210,IP00759,18286.86,2023-11-17T20:39:26.916813,Approved
T0001059,U00941,M00050,D00481,IP00008,8681.06,2023-10-19T20:39:26.916822,Approved
T0001060,U00496,M00058,D00100,IP00394,4028.58,2024-02-03T20:39:26.916829,Approved
T0001061,U00727,M00066,D00409,IP00887,2054.28,2024-06-27T20:39:26.916836,Approved
T0001062,U00132,M00018,D00476,IP00898,8045.99,2024-04-28T20:39:26.916844,Approved
T0001063,U00858,M00038,D00000,IP00957,15730.27,2024-01-08T20:39:26.916851,Approved
T0001064,U00265,M00052,D00184,IP00294,7572.04,2024-08-01T20:39:26.916859,Approved
T0001065,U00110,M00046,D00027,IP00421,9772.41,2024-08-05T20:39:26.916866,Approved
T0001066,U00791,M00017,D00318,IP00265,7268.86,2024-03-29T20:39:26.916874,Flagged
T0001067,U00897,M00074,D00498,IP00896,4309.11,2024-08-09T20:39:26.916881,Approved
T0001068,U00432,M00059,D00351,IP00396,11110.99,2024-08-30T20:39:26.916889,Approved
T0001069,U00274,M00083,D00056,IP00458,1240.27,2023-11-21T20:39:26.916898,Approved
T0001070,U00690,M00081,D00325,IP00193,12893.06,2024-06-08T20:39:26.916907,Approved
T0001071,U00855,M00073,D00478,IP00570,5562.12,2023-10-28T20:39:26.916914,Approved
T0001072,U00004,M00053,D00331,IP00988,1475.54,2023-12-17T20:39:26.916922,Declined
T0001073,U00369,M00069,D00195,IP00293,509.39,2024-01-08T20:39:26.916929,Approved
T0001074,U00597,M00010,D00474,IP00791,8474.61,2024-09-27T20:39:26.916936,Approved
T0001075,U00493,M00058,D00045,IP00142,8962.12,2024-02-19T20:39:26.916943,Declined
T0001076,U00099,M00015,D00145,IP00645,14425.8,2024-05-09T20:39:26.916951,Declined
T0001077,U00342,M00090,D00187,IP00220,8171.01,2024-09-07T20:39:26.916958,Declined
T0001078,U00999,M00033,D00115,IP00162,18692.38,2023-12-03T20:39:26.916966,Flagged
T0001079,U00167,M00048,D00324,IP00643,2626.09,2024-04-10T20:39:26.916974,Approved
T0001080,U00341,M00069,D00390,IP00546,616.93,2023-12-25T20:39:26.916983,Approved
T0001081,U00606,M00037,D00399,IP00526,14749.05,2024-09-21T20:39:26.916991,Approved
T0001082,U00238,M00072,D00450,IP00825,10000.11,2024-08-28T20:39:26.916998,Declined
T0001083,U00203,M00072,D00042,IP00169,18698.32,2024-06-30T20:39:26.917006,Declined
T0001084,U00712,M00045,D00126,IP00113,7409.65,2023-11-09T20:39:26.917013,Approved
T0001085,U00465,M00046,D00182,IP00159,11391.45,2024-01-02T20:39:26.917020,Approved
T0001086,U00651,M00058,D00049,IP00978,4107.09,2023-11-17T20:39:26.917028,Approved
T0001087,U00943,M00091,D00254,IP00060,5206.72,2024-06-27T20:39:26.917035,Approved
T0001088,U00634,M00082,D00360,IP00642,1729.01,2024-04-10T20:39:26.917043,Approved
T0001089,U00180,M00025,D00363,IP00106,13930.35,2024-06-18T20:39:26.917052,Approved
T0001090,U00042,M00006,D00379,IP00277,11181.57,2024-03-07T20:39:26.917060,Approved
T0001091,U00365,M00040,D00221,IP00240,2049.18,2024-06-26T20:39:26.917069,Approved
T0001092,U00516,M00024,D00179,IP00444,2403.39,2024-05-19T20:39:26.917076,Approved
T0001093,U00577,M00092,D00135,IP00749,5711.13,2024-08-26T20:39:26.917084,Declined
T0001094,U00670,M00096,D00182,IP00669,4403.56,2023-12-05T20:39:26.917091,Flagged
T0001095,U00583,M00020,D00075,IP00806,9895.85,2024-10-01T20:39:26.917098,Approved
T0001096,U00427,M00082,D00397,IP00906,3531.3,2024-03-26T20:39:26.917106,Approved
T0001097,U00974,M00099,D00132,IP00599,17908.65,2024-03-02T20:39:26.917113,Approved
T0001098,U00032,M00074,D00284,IP00660,12392.62,2024-09-05T20:39:26.917120,Declined
T0001099,U00896,M00030,D00255,IP00736,10964.24,2023-11-05T20:39:26.917128,Declined
T0001100,U00936,M00029,D00372,IP00122,10923.91,2023-11-29T20:39:26.917135,Approved
T0001101,U00533,M00095,D00081,IP00985,14616.08,2024-08-06T20:39:26.917145,Approved
T0001102,U00954,M00000,D00158,IP00454,11790.76,2024-03-22T20:39:26.917153,Approved
T0001103,U00812,M00029,D00188,IP00595,18618.9,2024-02-20T20:39:26.917161,Approved
T0001104,U00828,M00006,D00398,IP00811,19007.73,2024-04-13T20:39:26.917169,Approved
T0001105,U00015,M00009,D00342,IP00501,19284.6,2023-12-20T20:39:26.917183,Approved
T0001106,U00390,M00025,D00283,IP00779,11262.36,2024-04-04T20:39:26.917191,Approved
T0001107,U00598,M00028,D00365,IP00897,18315.06,2023-10-22T20:39:26.917199,Approved
T0001108,U00651,M00098,D00403,IP00790,172.96,2024-06-20T20:39:26.917207,Approved
T0001109,U00685,M00081,D00344,IP00016,18123.24,2024-05-31T20:39:26.917216,Approved
T0001110,U00891,M00052,D00301,IP00677,13130.35,2023-10-08T20:39:26.917224,Approved
T0001111,U00164,M00068,D00016,IP00323,8484.71,2023-12-20T20:39:26.917231,Approved
T0001112,U00147,M00099,D00323,IP00055,5633.61,2023-12-21T20:39:26.917240,Approved
T0001113,U00323,M00091,D00346,IP00681,1408.8,2024-03-13T20:39:26.917248,Declined
T0001114,U00223,M00089,D00289,IP00496,16836.41,2024-05-01T20:39:26.917255,Approved
T0001115,U00253,M00082,D00324,IP00307,19983.57,2024-03-01T20:39:26.917263,Approved
T0001116,U00255,M00027,D00136,IP00466,3794.45,2024-06-20T20:39:26.917271,Approved
T0001117,U00798,M00043,D00010,IP00886,6185.14,2024-02-06T20:39:26.917278,Declined
T0001118,U00894,M00045,D00441,IP00994,11218.08,2024-04-20T20:39:26.917286,Approved
T0001119,U00597,M00011,D00354,IP00156,13890.66,2024-09-30T20:39:26.917293,Declined
T0001120,U00491,M00040,D00328,IP00549,9355.05,2024-03-01T20:39:26.917300,Approved
T0001121,U00520,M00058,D00218,IP00261,5517.98,2023-11-27T20:39:26.917308,Approved
T0001122,U00222,M00005,D00401,IP00290,5175.76,2024-03-25T20:39:26.917315,Approved
T0001123,U00826,M00069,D00348,IP00110,889.99,2024-07-01T20:39:26.917325,Approved
T0001124,U00526,M00013,D00301,IP00898,12900.76,2024-05-09T20:39:26.917332,Approved
T0001125,U00128,M00021,D00282,IP00615,11137.55,2024-09-03T20:39:26.917340,Flagged
T0001126,U00133,M00066,D00128,IP00914,8967.61,2024-08-16T20:39:26.917347,Approved
T0001127,U00696,M00014,D00411,IP00818,1983.24,2023-10-26T20:39:26.917355,Approved
T0001128,U00449,M00015,D00040,IP00650,5035.52,2024-03-22T20:39:26.917366,Approved
T0001129,U00315,M00046,D00397,IP00970,515.57,2024-02-24T20:39:26.917373,Approved
T0001130,U00311,M00045,D00351,IP00643,8647.13,2024-07-14T20:39:26.917381,Approved
T0001131,U00343,M00035,D00233,IP00284,19313.11,2024-03-17T20:39:26.917388,Approved
T0001132,U00390,M00097,D00263,IP00841,1853.49,2024-03-15T20:39:26.917395,Approved
T0001133,U00827,M00087,D00067,IP00995,5555.1,2024-06-20T20:39:26.917405,Approved
T0001134,U00140,M00089,D00444,IP00810,9443.47,2023-11-03T20:39:26.917413,Flagged
T0001135,U00544,M00078,D00020,IP00038,10224.94,2023-12-05T20:39:26.917421,Approved
T0001136,U00602,M00098,D00041,IP00710,2548.29,2024-06-16T20:39:26.917429,Approved
T0001137,U00813,M00064,D00148,IP00868,2982.08,2024-01-24T20:39:26.917437,Approved
T0001138,U00946,M00058,D00027,IP00323,19463.4,2024-04-18T20:39:26.917444,Approved
T0001139,U00517,M00034,D00015,IP00110,7171.77,2024-01-22T20:39:26.917451,Approved
T0001140,U00060,M00018,D00415,IP00086,11371.14,2023-11-30T20:39:26.917459,Approved
T0001141,U00550,M00080,D00167,IP00050,17887.2,2024-06-07T20:39:26.917467,Approved
T0001142,U00071,M00045,D00432,IP00002,19948.78,2024-02-07T20:39:26.917475,Approved
T0001143,U00235,M00067,D00400,IP00361,8263.62,2024-03-01T20:39:26.917482,Approved
T0001144,U00955,M00045,D00204,IP00222,12899.61,2024-06-04T20:39:26.917492,Approved
T0001145,U00197,M00089,D00367,IP00171,4463.96,2024-05-28T20:39:26.917499,Approved
T0001146,U00024,M00025,D00326,IP00419,10954.9,2024-03-22T20:39:26.917506,Approved
T0001147,U00840,M00066,D00457,IP00631,6684.21,2024-05-08T20:39:26.917514,Approved
T0001148,U00303,M00017,D00243,IP00696,19104.03,2024-07-10T20:39:26.917524,Approved
T0001149,U00868,M00021,D00407,IP00553,18847.02,2024-08-12T20:39:26.917531,Approved
T0001150,U00595,M00084,D00394,IP00256,749.45,2023-11-05T20:39:26.917539,Approved
T0001151,U00054,M00069,D00289,IP00642,19955.49,2024-09-26T20:39:26.917547,Approved
T0001152,U00701,M00032,D00409,IP00964,17221.2,2023-12-31T20:39:26.917555,Declined
T0001153,U00125,M00094,D00459,IP00245,5114.95,2024-02-11T20:39:26.917563,Approved
T0001154,U00378,M00055,D00035,IP00351,17576.72,2023-12-18T20:39:26.917573,Approved
T0001155,U00181,M00018,D00043,IP00324,9185.58,2023-12-07T20:39:26.917583,Approved
T0001156,U00628,M00017,D00398,IP00408,12459.81,2024-03-20T20:39:26.917591,Approved
T0001157,U00222,M00027,D00127,IP00787,9358.07,2023-10-25T20:39:26.917598,Approved
T0001158,U00080,M00002,D00409,IP00103,4826.7,2024-05-01T20:39:26.917606,Approved
T0001159,U00458,M00013,D00398,IP00763,9258.38,2023-12-01T20:39:26.917613,Approved
T0001160,U00811,M00078,D00403,IP00335,7369.06,2023-10-27T20:39:26.917620,Declined
T0001161,U00817,M00008,D00495,IP00809,11537.45,2024-09-12T20:39:26.917628,Declined
T0001162,U00995,M00035,D00115,IP00408,5294.61,2024-01-29T20:39:26.917636,Approved
T0001163,U00411,M00080,D00326,IP00889,17787.68,2024-01-19T20:39:26.917643,Declined
T0001164,U00891,M00036,D00153,IP00907,19385.73,2024-09-03T20:39:26.917651,Approved
T0001165,U00661,M00011,D00464,IP00967,4570.83,2024-08-04T20:39:26.917660,Approved
T0001166,U00516,M00046,D00019,IP00715,18443.98,2024-01-18T20:39:26.917669,Declined
T0001167,U00570,M00074,D00275,IP00998,1391.56,2024-06-13T20:39:26.917687,Approved
T0001168,U00024,M00095,D00102,IP00202,8172.52,2023-11-30T20:39:26.917694,Approved
T0001169,U00005,M00061,D00047,IP00541,15375.1,2023-11-23T20:39:26.917703,Approved
T0001170,U00132,M00035,D00071,IP00241,13770.87,2024-04-25T20:39:26.917712,Approved
T0001171,U00174,M00017,D00050,IP00609,11936.92,2024-08-24T20:39:26.917720,Flagged
T0001172,U00635,M00055,D00247,IP00965,369.32,2023-12-30T20:39:26.917728,Approved
T0001173,U00585,M00071,D00081,IP00878,10921.65,2024-05-08T20:39:26.917735,Approved
T0001174,U00698,M00041,D00390,IP00549,13028.43,2024-08-21T20:39:26.917743,Approved
T0001175,U00408,M00026,D00033,IP00460,6615.29,2024-02-17T20:39:26.917750,Approved
T0001176,U00142,M00087,D00273,IP00272,12915.38,2024-07-26T20:39:26.917759,Approved
T0001177,U00250,M00091,D00318,IP00694,6474.26,2024-08-13T20:39:26.917766,Approved
T0001178,U00799,M00003,D00128,IP00863,8035.94,2024-05-12T20:39:26.917773,Approved
T0001179,U00550,M00096,D00206,IP00698,13235.02,2024-07-15T20:39:26.917781,Approved
T0001180,U00089,M00009,D00442,IP00368,15084.1,2024-06-25T20:39:26.917788,Approved
T0001181,U00327,M00041,D00310,IP00291,2897.17,2024-06-12T20:39:26.917796,Approved
T0001182,U00166,M00055,D00368,IP00892,19575.9,2023-12-27T20:39:26.917803,Declined
T0001183,U00001,M00041,D00320,IP00166,13189.48,2024-10-01T20:39:26.917810,Approved
T0001184,U00530,M00003,D00305,IP00354,3514.94,2023-10-29T20:39:26.917818,Approved
T0001185,U00538,M00005,D00479,IP00243,19090.69,2024-04-03T20:39:26.917825,Approved
T0001186,U00570,M00068,D00494,IP00148,16006.92,2024-08-28T20:39:26.917834,Approved
T0001187,U00780,M00003,D00371,IP00402,17297.97,2024-06-24T20:39:26.917844,Approved
T0001188,U00017,M00000,D00346,IP00488,14858.58,2024-08-21T20:39:26.917851,Approved
