id,user_id,balance
A01076,U00136,11838.13
A01077,U00802,56471.53
A01078,U00669,18244.11
A01079,U00823,90181.96
A01080,U00897,60443.73
A01081,U00606,4228.41
A01082,U00164,7349.53
A01083,U00607,98901.99
A01084,U00590,26818.23
A01085,U00268,28076.46
A01086,U00201,32419.56
A01087,U00017,70379.56
A01088,U00136,79921.72
A01089,U00021,24944.49
A01090,U00098,1776.84
A01091,U00448,65706.87
A01092,U00479,63100.86
A01093,U00206,71618.69
A01094,U00927,35534.34
A01095,U00876,46691.29
A01096,U00416,49705.04
A01097,U00044,21890.03
A01098,U00274,85196.3
A01099,U00560,57215.86
A01100,U00913,7863.69
A01101,U00494,52630.32
A01102,U00537,59693.9
A01103,U00031,7580.09
A01104,U00837,49725.0
A01105,U00671,4618.9
A01106,U00444,45729.35
A01107,U00856,18592.8
A01108,U00013,52297.1
A01109,U00621,447.73
A01110,U00070,55749.46
A01111,U00320,52654.04
A01112,U00185,79346.37
A01113,U00284,90038.15
A01114,U00512,94496.01
A01115,U00649,47763.35
A01116,U00071,49105.26
A01117,U00034,56877.68
A01118,U00363,24355.32
A01119,U00632,31471.6
A01120,U00895,64397.21
A01121,U00105,72974.33
A01122,U00726,77111.96
A01123,U00668,92513.49
A01124,U00776,56240.44
A01125,U00216,16407.42
A01126,U00511,7958.23
A01127,U00787,45709.04
A01128,U00639,28516.18
A01129,U00802,69355.37
A01130,U00950,44391.21
A01131,U00330,23469.22
A01132,U00885,63888.61
A01133,U00663,57914.45
A01134,U00041,28417.27
A01135,U00113,7873.55
A01136,U00507,95298.32
A01137,U00766,95145.75
A01138,U00055,26113.83
A01139,U00462,4124.27
A01140,U00782,17925.31
A01141,U00507,77525.22
A01142,U00153,3072.09
A01143,U00613,82973.91
A01144,U00298,34730.69
A01145,U00665,17511.34
A01146,U00944,38996.05
A01147,U00476,97395.02
A01148,U00583,22961.02
A01149,U00951,33005.83
A01150,U00737,14615.94
A01151,U00009,89295.15
A01152,U00610,62909.17
A01153,U00330,79733.82
A01154,U00212,78386.83
A01155,U00032,77801.18
A01156,U00006,10156.17
A01157,U00180,2851.24
A01158,U00563,96380.09
A01159,U00917,33160.82
A01160,U00970,99987.86
A01161,U00516,11237.68
A01162,U00902,24171.12
A01163,U00467,80889.1
A01164,U00134,12916.73
A01165,U00479,32430.96
A01166,U00017,66369.92
A01167,U00263,74596.4
A01168,U00581,76523.01
A01169,U00580,85537.77
A01170,U00460,63399.84
A01171,U00678,48181.51
A01172,U00403,23651.4
A01173,U00279,67145.16
A01174,U00891,46149.17
A01175,U00480,75085.18
A01176,U00528,98069.39
A01177,U00957,37835.66
A01178,U00937,97475.86
A01179,U00374,85588.82
A01180,U00394,5104.55
A01181,U00053,25562.25
A01182,U00345,45505.35
A01183,U00365,59231.97
A01184,U00123,67224.84
A01185,U00980,86615.96
A01186,U00772,37367.26
A01187,U00909,45722.92
A01188,U00417,93631.47
A01189,U00185,74537.72
A01190,U00927,63451.77
A01191,U00327,50530.76
A01192,U00470,25492.99
A01193,U00416,53759.47
A01194,U00154,66688.73
A01195,U00739,74243.95
A01196,U00017,82571.9
A01197,U00484,9859.55
A01198,U00226,83103.56
A01199,U00914,34823.29
A01200,U00546,909.83
A01201,U00233,81819.52
A01202,U00813,21807.82
A01203,U00225,76931.75
A01204,U00155,16346.79
A01205,U00886,74994.97
A01206,U00957,36387.8
A01207,U00487,52539.1
A01208,U00335,97486.61
A01209,U00294,17718.53
A01210,U00834,1125.45
A01211,U00741,21429.42
A01212,U00495,15794.29
A01213,U00269,60401.9
A01214,U00204,84562.92
A01215,U00451,5507.84
A01216,U00191,28136.7
A01217,U00222,93464.28
A01218,U00055,38281.45
A01219,U00244,95629.67
A01220,U00220,80550.79
A01221,U00935,40473.84
A01222,U00978,36577.92
A01223,U00888,63019.44
A01224,U00646,68564.34
A01225,U00499,38967.1
A01226,U00730,32566.95
A01227,U00244,76375.43
A01228,U00928,2435.96
A01229,U00539,16058.49
A01230,U00182,50716.25
A01231,U00121,35038.94
A01232,U00765,31100.37
A01233,U00170,51776.59
A01234,U00566,23260.86
A01235,U00412,76518.98
A01236,U00062,20726.9
A01237,U00052,71277.78
A01238,U00563,64577.62
A01239,U00210,67853.82
A01240,U00717,37090.05
A01241,U00804,88974.04
A01242,U00791,82611.04
A01243,U00719,59312.91
A01244,U00187,24224.9
A01245,U00868,60127.15
A01246,U00530,13342.77
A01247,U00733,12494.29
A01248,U00699,15382.67
A01249,U00402,93981.12
A01250,U00363,75205.48
A01251,U00548,90241.62
A01252,U00495,94536.48
A01253,U00336,16857.71
A01254,U00511,27249.97
A01255,U00144,47258.15
A01256,U00483,42243.71
A01257,U00014,87664.97
A01258,U00458,34922.36
A01259,U00803,4939.05
A01260,U00348,97532.91
A01261,U00001,10052.81
A01262,U00224,10790.92
A01263,U00458,27369.87
A01264,U00876,20870.95
A01265,U00118,5095.9
A01266,U00649,96890.27
A01267,U00335,54549.22
A01268,U00885,34129.83
A01269,U00180,40498.29
A01270,U00246,55770.57
A01271,U00995,27221.36
A01272,U00183,54223.75
A01273,U00205,64234.85
A01274,U00901,35449.32
A01275,U00999,30576.08
A01276,U00732,18821.99
A01277,U00242,60467.71
A01278,U00672,1194.06
A01279,U00096,83723.39
A01280,U00404,25970.52
A01281,U00749,53230.71
A01282,U00590,94456.86
A01283,U00321,50072.4
A01284,U00291,52217.62
A01285,U00507,81823.03
A01286,U00149,39597.38
A01287,U00416,90296.24
A01288,U00665,88408.4
A01289,U00859,68002.94
A01290,U00139,7339.45
A01291,U00059,21507.33
A01292,U00339,25054.25
A01293,U00160,41708.32
A01294,U00034,52736.89
A01295,U00237,60941.05
A01296,U00645,77166.54
A01297,U00838,89648.39
A01298,U00037,46317.03
A01299,U00670,9581.38
A01300,U00967,84903.81
A01301,U00899,56739.42
A01302,U00864,57904.22
A01303,U00806,19742.42
A01304,U00102,1331.94
A01305,U00877,48209.18
A01306,U00419,77369.36
A01307,U00947,22674.84
A01308,U00542,69157.87
A01309,U00848,96642.49
A01310,U00767,48346.08
A01311,U00052,32926.48
A01312,U00826,26123.38
A01313,U00325,80645.51
A01314,U00689,41736.63
A01315,U00081,40913.83
A01316,U00261,12671.25
A01317,U00850,18806.78
A01318,U00234,13513.21
A01319,U00732,46258.51
A01320,U00366,73371.6
A01321,U00740,59712.1
A01322,U00306,66397.72
A01323,U00299,50184.54
A01324,U00064,93777.14
A01325,U00868,89468.29
A01326,U00002,91562.66
A01327,U00233,77130.22
A01328,U00965,69459.0
A01329,U00644,16567.85
A01330,U00916,52503.54
A01331,U00685,92290.86
A01332,U00931,38511.34
A01333,U00643,20269.44
A01334,U00671,43371.28
A01335,U00124,42834.43
A01336,U00747,56172.05
A01337,U00964,50834.75
A01338,U00255,49252.75
A01339,U00447,38524.8
A01340,U00018,83804.57
A01341,U00282,91490.35
A01342,U00511,28128.85
A01343,U00876,46147.54
A01344,U00514,59114.65
A01345,U00404,69798.91
A01346,U00747,98762.79
A01347,U00961,13128.89
A01348,U00247,54839.22
A01349,U00107,37649.28
A01350,U00146,25326.99
A01351,U00415,32257.84
A01352,U00881,64163.23
A01353,U00115,91994.02
A01354,U00699,28774.92
A01355,U00227,8451.97
A01356,U00412,27756.39
A01357,U00176,62173.88
A01358,U00459,4245.03
A01359,U00012,48634.64
A01360,U00241,20106.65
A01361,U00769,56919.4
A01362,U00828,53927.57
A01363,U00071,28275.39
A01364,U00835,46334.91
A01365,U00356,24742.95
A01366,U00345,46927.72
A01367,U00119,58242.46
A01368,U00296,76087.72
A01369,U00281,19396.42
A01370,U00232,53949.61
A01371,U00377,27511.93
A01372,U00556,22521.09
A01373,U00308,87039.48
A01374,U00309,91370.5
A01375,U00000,99209.13
A01376,U00889,89859.9
A01377,U00545,38444.21
A01378,U00395,89163.32
A01379,U00383,95540.75
A01380,U00111,42424.18
A01381,U00457,84834.75
A01382,U00192,1324.47
A01383,U00826,86010.72
A01384,U00031,40160.87
A01385,U00696,70690.05
A01386,U00054,63676.71
A01387,U00569,10088.45
A01388,U00967,42859.98
A01389,U00768,6064.22
A01390,U00356,68520.72
A01391,U00459,93849.19
A01392,U00925,83977.62
A01393,U00571,86040.29
A01394,U00231,29096.53
A01395,U00337,68597.52
A01396,U00859,83895.36
A01397,U00254,73394.54
A01398,U00587,69808.79
A01399,U00682,67907.43
A01400,U00671,95011.65
A01401,U00400,89732.98
A01402,U00707,42926.74
A01403,U00724,91885.93
A01404,U00927,7770.95
A01405,U00457,43110.34
A01406,U00609,11670.27
A01407,U00633,84777.35
A01408,U00487,31640.64
A01409,U00254,90302.52
A01410,U00614,57938.39
A01411,U00291,97832.05
A01412,U00012,5188.68
A01413,U00899,62851.65
A01414,U00536,13847.04
A01415,U00728,67733.77
A01416,U00741,75380.33
A01417,U00815,62663.63
A01418,U00243,37458.12
A01419,U00220,37388.33
A01420,U00061,64769.86
A01421,U00147,65563.49
A01422,U00671,54127.71
A01423,U00281,35026.3
A01424,U00788,61548.5
A01425,U00326,70425.66
A01426,U00263,90969.37
A01427,U00157,56649.11
A01428,U00777,40311.61
A01429,U00861,35515.3
A01430,U00161,90455.26
A01431,U00234,43234.71
A01432,U00943,97870.51
A01433,U00192,32232.9
A01434,U00131,62797.54
A01435,U00596,177.9
A01436,U00844,22064.69
A01437,U00146,60777.49
A01438,U00375,47763.29
A01439,U00057,90616.89
A01440,U00812,45989.47
A01441,U00570,68231.97
A01442,U00388,89016.05
A01443,U00229,78232.02
A01444,U00228,46518.43
A01445,U00193,49421.35
A01446,U00250,28129.98
A01447,U00790,98035.95
A01448,U00322,41619.89
A01449,U00649,50920.86
A01450,U00225,69298.84
A01451,U00941,21296.46
A01452,U00273,59472.54
A01453,U00205,7599.11
A01454,U00129,27359.82
A01455,U00613,26740.25
A01456,U00697,17925.09
A01457,U00069,81533.58
A01458,U00258,55166.53
A01459,U00381,27969.59
A01460,U00801,42435.0
A01461,U00550,87939.49
A01462,U00525,70019.64
A01463,U00091,96582.8
A01464,U00103,55195.98
A01465,U00413,95980.76
A01466,U00046,70761.47
A01467,U00194,24635.46
A01468,U00732,6422.95
A01469,U00644,49341.66
A01470,U00918,41204.94
A01471,U00347,29223.68
A01472,U00596,83053.22
A01473,U00353,13179.48
A01474,U00125,179.39
A01475,U00706,66128.53
A01476,U00527,18560.07
A01477,U00207,27262.65
A01478,U00761,92827.98
A01479,U00379,78534.81
A01480,U00714,97155.62
A01481,U00317,94605.06
A01482,U00823,66382.75
A01483,U00231,39388.38
A01484,U00861,6322.39
A01485,U00198,64311.22
A01486,U00879,96619.12
A01487,U00570,6709.7
A01488,U00868,4996.28
A01489,U00952,11380.86
A01490,U00115,44814.4
A01491,U00183,91592.78
A01492,U00610,84494.08
A01493,U00209,27301.04
A01494,U00801,8123.4
A01495,U00488,83330.79
A01496,U00750,55631.98
A01497,U00357,81160.86
A01498,U00412,68260.15
A01499,U00844,98267.39
A01500,U00940,24043.77
A01501,U00790,76994.2
A01502,U00104,21798.51
A01503,U00907,20614.39
A01504,U00090,13507.95
A01505,U00940,2069.64
A01506,U00478,90193.6
A01507,U00256,77121.14
A01508,U00660,32363.01
A01509,U00554,9396.12
A01510,U00421,79193.94
A01511,U00280,78363.3
A01512,U00161,20685.17
A01513,U00107,39493.75
A01514,U00933,5706.94
A01515,U00225,59703.6
A01516,U00132,11477.91
A01517,U00470,12835.4
A01518,U00792,12249.9
A01519,U00757,7234.17
A01520,U00433,91229.88
A01521,U00659,16618.89
A01522,U00832,49583.45
A01523,U00744,19123.95
A01524,U00982,61602.19
A01525,U00091,59809.19
A01526,U00499,15254.4
A01527,U00716,68574.31
A01528,U00946,66578.35
A01529,U00012,9092.63
A01530,U00452,95104.63
A01531,U00532,83420.01
A01532,U00506,14411.68
A01533,U00453,47912.94
A01534,U00210,53237.7
A01535,U00312,64047.56
A01536,U00872,94497.1
A01537,U00298,11784.63
A01538,U00278,90884.32
A01539,U00941,61365.62
A01540,U00548,41941.81
A01541,U00781,92037.61
A01542,U00812,12936.85
A01543,U00444,14334.6
A01544,U00067,77472.1
A01545,U00129,98847.62
A01546,U00393,68596.33
A01547,U00223,69025.42
A01548,U00956,21742.46
A01549,U00561,20243.19
A01550,U00769,66781.13
A01551,U00150,40923.07
A01552,U00305,70177.95
A01553,U00930,1886.05
A01554,U00802,79852.66
A01555,U00309,40149.21
A01556,U00375,29191.27
A01557,U00626,6173.66
A01558,U00647,92184.49
A01559,U00357,89448.47
A01560,U00890,24540.79
A01561,U00104,59102.19
A01562,U00619,48703.39
A01563,U00732,28407.66
A01564,U00256,51198.63
A01565,U00220,88872.61
A01566,U00474,21312.08
A01567,U00047,71256.89
A01568,U00981,99770.81
A01569,U00180,8589.91
A01570,U00433,4623.78
A01571,U00668,17007.39
A01572,U00720,2912.71
A01573,U00550,76030.16
A01574,U00748,87246.36
A01575,U00891,50254.51
A01576,U00097,63293.44
A01577,U00785,48457.69
A01578,U00063,90083.22
A01579,U00774,21670.2
A01580,U00465,49075.38
A01581,U00293,53345.2
A01582,U00121,63697.7
A01583,U00210,87303.08
A01584,U00218,33823.52
A01585,U00554,11975.81
A01586,U00432,96265.44
A01587,U00938,95971.29
A01588,U00808,31924.96
A01589,U00128,27712.32
A01590,U00952,64745.03
A01591,U00944,89988.57
A01592,U00157,75437.13
A01593,U00321,54920.13
A01594,U00337,53477.77
A01595,U00549,47737.21
A01596,U00949,50542.04
A01597,U00911,89574.67
A01598,U00365,86857.23
A01599,U00071,31013.35
A01600,U00741,82509.78
A01601,U00351,18463.95
A01602,U00926,66714.11
A01603,U00725,62692.79
A01604,U00562,90596.97
A01605,U00765,3472.24
A01606,U00956,37857.55
A01607,U00620,59813.15
A01608,U00756,54280.81
A01609,U00976,75114.33
A01610,U00910,4994.54
A01611,U00606,12505.12
A01612,U00324,95127.39
A01613,U00370,13965.57
A01614,U00348,25871.27
A01615,U00355,28454.0
A01616,U00348,10824.08
A01617,U00823,31762.05
A01618,U00156,70199.55
A01619,U00503,42052.89
A01620,U00629,67390.22
A01621,U00660,76332.52
A01622,U00175,89527.28
A01623,U00001,81805.79
A01624,U00309,22564.68
A01625,U00808,77565.35
A01626,U00538,78905.34
A01627,U00429,24827.06
A01628,U00584,32204.61
A01629,U00316,56930.82
A01630,U00731,70791.03
A01631,U00383,31584.2
A01632,U00117,24863.6
A01633,U00801,16797.93
A01634,U00566,92934.47
A01635,U00384,29969.38
A01636,U00623,40804.29
A01637,U00446,49579.88
A01638,U00039,39515.51
A01639,U00034,42059.11
A01640,U00675,89168.87
A01641,U00743,59702.0
A01642,U00846,97059.52
A01643,U00141,59138.46
A01644,U00733,60326.35
A01645,U00142,788.31
A01646,U00188,61842.17
A01647,U00673,95022.52
A01648,U00308,31561.26
A01649,U00048,48765.41
A01650,U00365,92005.72
A01651,U00737,40344.05
A01652,U00162,48445.27
A01653,U00466,40405.13
A01654,U00514,72466.07
A01655,U00315,74401.33
A01656,U00675,86609.05
A01657,U00287,40799.09
A01658,U00597,89492.9
A01659,U00783,16631.3
A01660,U00723,27707.12
A01661,U00420,23425.18
A01662,U00433,50892.18
A01663,U00924,98855.6
A01664,U00294,69165.17
A01665,U00964,86949.57
A01666,U00800,96951.63
A01667,U00114,63311.59
A01668,U00640,37254.83
A01669,U00468,76326.21
A01670,U00674,4874.41
A01671,U00062,71385.09
A01672,U00249,46365.74
A01673,U00074,15953.27
A01674,U00487,46291.62
A01675,U00044,43380.46
A01676,U00979,94869.9
A01677,U00249,65560.51
A01678,U00699,33060.04
A01679,U00539,24080.71
A01680,U00562,29988.74
A01681,U00669,73197.52
A01682,U00114,77804.22
A01683,U00135,15194.96
A01684,U00318,55510.6
A01685,U00109,99073.6
A01686,U00920,92296.45
A01687,U00135,44438.02
A01688,U00162,46293.15
A01689,U00550,70992.54
A01690,U00867,83098.9
A01691,U00835,24759.28
A01692,U00371,1798.8
A01693,U00461,8986.21
A01694,U00203,87883.8
A01695,U00817,52060.38
A01696,U00381,35292.41
A01697,U00972,13077.72
A01698,U00521,2771.04
A01699,U00250,89449.6
A01700,U00227,48015.96
A01701,U00224,93604.06
A01702,U00695,75292.09
A01703,U00531,91325.3
A01704,U00194,34522.9
A01705,U00082,41157.9
A01706,U00695,19261.16
A01707,U00400,31177.19
A01708,U00867,68819.93
A01709,U00053,16842.65
A01710,U00970,84267.74
A01711,U00382,86028.34
A01712,U00342,58526.55
A01713,U00327,67702.69
A01714,U00186,76932.26
A01715,U00319,74055.32
A01716,U00296,85060.63
A01717,U00944,53943.03
A01718,U00595,86298.57
A01719,U00440,79703.15
A01720,U00177,78703.44
A01721,U00287,44942.73
A01722,U00125,87745.86
A01723,U00034,47957.01
A01724,U00719,44202.67
A01725,U00706,67729.98
A01726,U00567,42896.87
A01727,U00797,68300.1
A01728,U00125,38009.49
A01729,U00004,78364.54
A01730,U00123,4892.72
A01731,U00712,48251.02
A01732,U00123,68645.52
A01733,U00245,95078.68
A01734,U00326,38942.23
A01735,U00578,63310.68
A01736,U00927,94963.78
A01737,U00650,55965.78
A01738,U00891,29109.09
A01739,U00237,96707.55
A01740,U00927,61801.78
A01741,U00019,69778.28
A01742,U00680,68930.05
A01743,U00366,32606.73
A01744,U00406,3417.35
A01745,U00043,92405.76
A01746,U00275,38816.42
A01747,U00476,68217.77
A01748,U00162,44189.62
A01749,U00677,67142.24
A01750,U00954,2193.04
A01751,U00889,37289.22
A01752,U00880,28344.97
A01753,U00590,52002.58
A01754,U00070,7571.35
A01755,U00669,75913.46
A01756,U00409,60718.44
A01757,U00612,19842.14
A01758,U00736,98925.43
A01759,U00429,85975.49
A01760,U00798,27274.4
A01761,U00557,28905.71
A01762,U00925,31961.15
A01763,U00175,8514.66
A01764,U00740,92544.1
A01765,U00685,98614.24
A01766,U00374,28686.6
A01767,U00784,77128.92
A01768,U00208,46813.45
A01769,U00653,34751.52
A01770,U00310,45549.99
A01771,U00310,83428.77
A01772,U00178,74583.94
A01773,U00921,99337.23
A01774,U00117,9294.82
A01775,U00376,60261.38
A01776,U00980,51951.01
A01777,U00186,23026.71
A01778,U00676,61217.67
A01779,U00946,89606.62
A01780,U00204,70942.74
A01781,U00530,18518.35
A01782,U00752,51385.05
A01783,U00775,33549.41
A01784,U00078,3984.41
A01785,U00589,68339.72
A01786,U00262,81720.44
A01787,U00153,92225.17
A01788,U00382,91756.95
A01789,U00177,57721.5
A01790,U00535,16160.35
A01791,U00812,12951.14
A01792,U00945,5862.66
A01793,U00790,3349.34
A01794,U00212,40450.92
A01795,U00488,30976.49
A01796,U00328,46585.14
A01797,U00299,44436.13
A01798,U00058,20558.72
A01799,U00054,16872.47
A01800,U00267,42920.04
A01801,U00745,65729.77
A01802,U00133,77797.37
A01803,U00444,4400.92
A01804,U00946,56570.87
A01805,U00033,10997.53
A01806,U00956,77295.88
A01807,U00842,5245.23
A01808,U00290,53993.8
A01809,U00394,22153.76
A01810,U00092,17732.75
A01811,U00942,51800.17
A01812,U00198,79939.86
A01813,U00801,63284.75
A01814,U00171,31194.77
A01815,U00011,32025.23
A01816,U00337,24569.33
A01817,U00103,2323.58
A01818,U00508,34955.27
A01819,U00148,64055.89
A01820,U00251,29905.47
A01821,U00073,86730.15
A01822,U00305,68659.36
A01823,U00250,16539.58
A01824,U00997,14482.67
A01825,U00501,52774.74
A01826,U00217,21147.12
A01827,U00441,62622.0
A01828,U00769,14556.41
A01829,U00674,5456.16
A01830,U00519,55252.89
A01831,U00365,33874.26
A01832,U00410,96674.77
A01833,U00601,31126.91
A01834,U00116,70765.18
A01835,U00453,83096.17
A01836,U00722,90179.26
A01837,U00801,67848.68
A01838,U00622,31029.67
A01839,U00302,13642.46
A01840,U00869,43671.62
A01841,U00038,79517.74
A01842,U00375,91006.58
A01843,U00484,35884.91
A01844,U00886,6427.49
A01845,U00802,39790.94
A01846,U00160,57909.85
A01847,U00560,45063.74
A01848,U00991,4063.27
A01849,U00188,50344.29
A01850,U00804,76382.44
A01851,U00931,14261.66
A01852,U00751,26944.46
A01853,U00388,31766.21
A01854,U00386,10471.82
A01855,U00927,85734.16
A01856,U00041,92465.85
A01857,U00325,60058.01
A01858,U00652,28210.43
A01859,U00153,84908.43
A01860,U00648,80413.09
A01861,U00270,30944.89
A01862,U00567,77626.05
A01863,U00124,88380.0
A01864,U00868,89491.3
A01865,U00704,51250.08
A01866,U00593,94885.99
A01867,U00262,30060.76
A01868,U00857,75577.42
A01869,U00304,58227.39
A01870,U00786,90264.76
A01871,U00232,28306.99
A01872,U00612,45172.85
A01873,U00272,427.33
A01874,U00976,66726.18
A01875,U00806,14411.65
A01876,U00883,89673.32
A01877,U00662,21022.31
A01878,U00415,20545.99
A01879,U00074,85060.62
A01880,U00372,7633.52
A01881,U00783,98647.73
A01882,U00653,15202.24
A01883,U00470,32125.21
A01884,U00412,30200.91
A01885,U00294,74274.96
A01886,U00773,75837.78
A01887,U00430,75497.33
A01888,U00498,31913.84
A01889,U00876,48850.56
A01890,U00804,87394.1
A01891,U00255,17463.1
A01892,U00753,88788.4
A01893,U00905,78136.47
A01894,U00721,29299.8
A01895,U00637,3267.56
A01896,U00654,57597.37
A01897,U00816,40025.24
A01898,U00057,45323.46
A01899,U00017,56548.98
A01900,U00277,86872.25
A01901,U00095,28527.89
A01902,U00258,44424.67
A01903,U00599,15907.4
A01904,U00157,64485.06
A01905,U00326,71435.14
A01906,U00762,44116.42
A01907,U00946,83074.35
A01908,U00733,61830.71
A01909,U00500,31957.01
A01910,U00423,69550.41
A01911,U00129,56100.95
A01912,U00753,60587.68
A01913,U00138,84603.62
A01914,U00834,55939.35
A01915,U00065,70436.57
A01916,U00503,27936.78
A01917,U00646,21907.57
A01918,U00473,49154.69
A01919,U00899,75125.68
A01920,U00512,64432.85
A01921,U00807,55700.66
A01922,U00374,72824.88
A01923,U00436,78633.22
A01924,U00788,88855.7
A01925,U00898,91489.94
A01926,U00861,44376.65
A01927,U00852,30578.52
A01928,U00600,83999.94
A01929,U00406,51111.48
A01930,U00448,41613.42
A01931,U00443,26828.97
A01932,U00315,39777.8
A01933,U00757,70636.64
A01934,U00518,82346.99
A01935,U00193,291.96
A01936,U00058,7372.69
A01937,U00522,99314.42
A01938,U00686,82603.66
A01939,U00153,99088.9
A01940,U00113,21250.77
A01941,U00910,16432.51
A01942,U00695,12254.42
A01943,U00218,17725.63
A01944,U00118,5010.1
A01945,U00469,86149.02
A01946,U00797,91879.5
A01947,U00827,17820.75
A01948,U00489,73565.15
A01949,U00914,93934.81
A01950,U00046,37893.67
A01951,U00023,89361.1
A01952,U00072,65030.18
A01953,U00887,60675.85
A01954,U00544,54812.55
A01955,U00066,36878.25
A01956,U00096,90762.4
A01957,U00031,41745.05
A01958,U00806,11304.97
A01959,U00168,29696.6
A01960,U00273,82931.31
A01961,U00045,5410.25
A01962,U00934,37877.96
A01963,U00254,53762.95
A01964,U00656,43613.96
A01965,U00547,55050.16
A01966,U00190,96634.23
A01967,U00494,36369.17
A01968,U00867,46932.95
A01969,U00450,42817.72
A01970,U00635,87136.12
A01971,U00190,67467.62
A01972,U00619,37037.25
A01973,U00410,18335.77
A01974,U00424,87317.19
A01975,U00926,90535.22
A01976,U00378,95847.03
A01977,U00294,67103.98
A01978,U00562,66183.45
A01979,U00988,24479.06
A01980,U00581,1164.36
A01981,U00782,27139.2
A01982,U00611,42655.77
A01983,U00827,31740.44
A01984,U00402,68281.16
A01985,U00465,45097.55
A01986,U00579,53552.61
A01987,U00575,20080.42
A01988,U00644,853.6
A01989,U00940,66927.39
A01990,U00136,77370.89
A01991,U00888,48949.5
A01992,U00008,31403.98
A01993,U00143,34900.29
A01994,U00579,3860.92
A01995,U00576,62006.62
A01996,U00360,36962.92
A01997,U00167,48992.52
A01998,U00807,30632.16
A01999,U00227,42387.28
